id,Address,Response_Address,Response_X,Response_Y
318,»O¤¤¥«¯«©£°Ï©÷¥­¸ô¤­¬q313«Ñ1¸¹1¼Ó,,,
319,»O¤¤¥««n¤Ù°Ï«n¤Ù¨½¾¤©ú¸ô1¬q1040¸¹1¼Ó,,,
320,»O«n¥«¥Ã±d°Ï±X¤s¨½±X¤sµó1¸¹1¼Ó,,,
321,°ª¶¯¥«¤jªÀ°Ï¤¤¤s¸ô347¸¹1¼Ó,,,
322,«ÌªF¿¤«ÌªF¥«¤j³s¨½¤j³s¸ô21¸¹1¼Ó,,,
323,°ª¶¯¥«ªü½¬°Ï«n½¬§ø¥Á±Ú¸ô38«Ñ13¸¹1¼Ó,,,
324,©yÄõ¿¤ÀY«°Âí¶}Äõ¸ô149¸¹¦a¤U1¼h,,,
326,»O¥_¥«¤hªL°Ï©µ¥­¥_¸ô5¬q238¡B240¸¹,,,
327,·s¥_¥«¤¤©M°Ï¨q®Ô¸ô3¬q175«Ñ2¸¹¦a¤U1¼h,,,
328,»O¥_¥«¤hªL°ÏºÖ¤¤¨½ºÖ´äµó104¸¹1¼Ó,,,
330,°ª¶¯¥«¤T¥Á°Ï©ú¸Û¤@¸ô360¸¹1¼Ó,,,
332,°ª¶¯¥«·£±ê°Ï­x®Õ¸ô800¸¹1¼Ó,,,
333,»O«n¥«¥_°Ï½å¥_¨½©M½n¸ô5¬q30¸¹1¼Ó,,,
334,«ÌªF¿¤°ª¾ð¶mªøºa§ø«H¸q¸ô21¸¹,,,
336,©yÄõ¿¤¤­µ²¶m¤­µ²¸ô2¬q448¸¹1¼Ó,,,
337,¶³ªL¿¤¤æ¤»¥«¤½¸Û¨½ªC¦{µó18¸¹1¼Ó,,,
338,°ª¶¯¥«¿P±_°Ï¤¤¥Á¸ô709-3¸¹1¼Ó,,,
339,¹ü¤Æ¿¤¹ü¤Æ¥«¦è¿³¨½¦Û±j«n¸ô589¸¹1¼Ó,,,
340,°ª¶¯¥«ªL¶é°ÏªFªL¦è¸ô394¸¹1¼Ó,,,
341,·s¥_¥«ªO¾ô°Ïª÷ªùµó295¸¹¦a¤U1¼h,,,
344,»O¤¤¥«¥_¤Ù°Ï¤ô´º¨½ªF¤s¸ô1¬q173¤§1¸¹1¼Ó,,,
345,°ª¶¯¥«·s¿³°Ï´_¿³¤G¸ô260¸¹1¡B2¼Ó,,,
346,»O¤¤¥«¥_°Ï°¢¦è¸ô66¸¹1¼Ó,,,
347,»O¥_¥«¤å¤s°ÏÃ¹´µºÖ¸ô5¬q170«Ñ41¸¹1¼Ó,,,
348,»O¥_¥«¤º´ò°Ï¦è¦w¨½¤å´òµó31¸¹¤Î¦a¤U¤@¼h,,,
349,»O¥_¥«¤j¦w°Ï©M¥­ªF¸ô1¬q63¸¹¦a¤U1¼Ó,,,
350,»O¥_¥«¤j¦w°Ï«Ø°ê«n¸ô2¬q123«Ñ16¸¹¦a¤U1¼Ó,,,
351,·s¥_¥«·s©±°Ï¤T¥Á¸ô42¤§1¸¹1¼Ó,,,
353,·s¦Ë¿¤¦Ë¥_¥«¤Q¿³¨½³Ó§Q¤»µó36¸¹1¼Ó,,,
354,»O¥_¥«¸UµØ°Ï¿³¹çµó2¸¹1¼Ó,,,
356,»O«n¥«¤¯¼w°Ï«á¾À§ø¥Á¦w¸ô1¬q402¸¹1¼Ó,,,
358,°ª¶¯¥«¤T¥Á°Ï«Ø¤u¸ô736¸¹1¼Ó,,,
360,·s¥_¥«¥Ã©M°Ï¥¿¿³¨½¤¤¥¿¸ô742¸¹¦a¤U«Ç,,,
361,»O¥_¥«¤¤¤s°Ï¦¶ÃL¨½¿³¦wµó55¸¹¦a¤U¼Ó,,,
362,·s¥_¥«ª÷¤s°Ï¤¤¤s¸ô114¸¹1¼Ó,,,
363,¶³ªL¿¤¤æ¤»¥«Âí«n¨½«n¿³µó43¸¹1¼Ó,,,
364,°ª¶¯¥«¤¯ªZ°Ï¤¯©M§ø¤¯¶¯¸ô25-1¸¹1¼Ó,,,
365,®ç¶é¥«¥­Âí°Ï¤¤Â×¸ô«n¶Õ2¬q326¸¹1¼Ó,,,
366,®ç¶é¥«Äª¦Ë°Ï¤j¦Ë¨½¤j·s¤@µó15¸¹1¼Ó,,,
367,°ª¶¯¥«¤T¥Á°Ï¤j©÷¤G¸ô525¸¹1¼Ó,,,
368,°ò¶©¥«¤¤¤s°Ï¼w©M¨½´_¿³¸ô151¸¹1¼Ó,,,
369,¹ü¤Æ¿¤¹ü¤Æ¥«©µ¥­¨½©µ¥­¸ô475«Ñ2¸¹1¼Ó¡B¹ü¤Æ¿¤¹ü¤Æ¥«©µ¥­¨½©µ¥­¸ô479¸¹1¼Ó,,,
370,»O¥_¥«¤j¦w°Ï¥«¥Á¤j¹D4¬q190¸¹1¡B2¼Ó,,,
371,¹Å¸q¿¤¥Á¶¯¶mºÖ¼Ö§ø°ñ¨¤139¸¹1¼Ó,,,
372,»O¥_¥«¤å¤s°Ï¤ì¬]¸ô1¬q177¸¹1¡B2¼Ó,,,
373,»O¥_¥«¤å¤s°Ï©¾¶¶µó2¬q22¸¹1¡B2¼Ó,,,
374,·s¦Ë¿¤¦ËªFÂíÂûªL¨½¤¯·R¸ô226¡B228¡B230¸¹1¼Ó,,,
375,·s¥_¥«²`§|°Ï¥­®Hµó22«Ñ8¸¹1¡B2¼Ó,,,
376,»O¥_¥«¤¤¤s°Ï¶°­^¨½ÀA¦èµó8¸¹1¼Ó,,,
377,·s¥_¥«·s©±°Ï¤½­Û¨½¦w±d¸ô2¬q133¸¹1¼Ó,,,
379,¶³ªL¿¤³Á¼d¶m¤¤¤s¸ô436¡B438¸¹1¼Ó,,,
380,¹Å¸q¥«¦è°Ï¥|ºû¸ô368¸¹1¼Ó,,,
382,°ª¶¯¥««eª÷°ÏªFª÷¨½¤¤µØ¤T¸ô171¸¹1¼Ó,,,
383,»O¥_¥«¤å¤s°Ï¤ì¬]¨½¤ì¬]¸ô3¬q41¸¹1¼Ó,,,
384,«ÌªF¿¤«ÌªF¥«³Ó§Q¨½¦Û¥Ñ¸ô589¸¹1¼Ó,,,
385,°ª¶¯¥«ªL¶é°Ï¤ý¤½§øªL¶é¥_¸ô495«Ñ1¸¹1¼Ó,,,
386,·s¥_¥«¦Á¤î°Ï©¾§µªF¸ô429¡B431¡B433¸¹1¼Ó,,,
388,»O¥_¥«¤º´ò°Ï²M¥Õ¨½¬P¶³µó163¸¹1¼Ó,,,
389,»O¥_¥«¤hªL°Ï¤Ñ¸S¨½¤hªF¸ô23¸¹1¼Ó,,,
392,°ª¶¯¥«¥ªÀç°Ïµæ¤½¨½³Õ·R¤T¸ô336¸¹1¼Ó,,,
393,»O¥_¥««H¸q°ÏªQ¶©¸ô36¸¹1¡B2¼Ó,,,
394,»O¤¤¥«¦è¤Ù°Ïªe«n¸ô125¡B127¸¹1¼Ó,,,
395,»O¥_¥«¤¤¥¿°Ï«n©÷¸ô1¬q51«Ñ1¸¹¡B1¤§1¸¹¡B3§Ë1¸¹1¼Ó,,,
397,·s¥_¥«¤T­«°Ï¤¯·Rµó278¡B280¡B282¡B284¡B286¸¹1¼Ó,,,
398,·s¥_¥«·çªÚ°Ï¤¤¥¿¸ô81¸¹1¼Ó¡B¤¤¤s¸ô27«Ñ1¸¹1¼Ó,,,
400,¶³ªL¿¤±[­I¶mªF©ú§ø¤¤¤s¸ô200¸¹1¼Ó,,,
401,»O«n¥«¥Ã±d°Ï¥¿±j¨½¥¿±jµó172¸¹1¼Ó,,,
403,»O«n¥«¥Ã±d°Ï®H¶é¨½¥Ã¤j¸ô3¬q39¸¹1¼Ó,,,
404,°ª¶¯¥«·s¿³°Ï«ØµØ¨½¤C½å¤G¸ô12¸¹1¼Ó,,,
407,»O«n¥«¦w«n°Ï»ñ°Ä¨½¦w¤¤¸ô1¬q872¸¹1¼Ó,,,
408,°ª¶¯¥«»ñ¤s°Ï¨ó©M¨½¥­µ¥¸ô52¸¹1¼Ó,,,
409,·s¥_¥«Äª¬w°Ï¦¨¥\¨½ªø¦wµó232¸¹1¼Ó,,,
411,°ª¶¯¥«¸ô¦Ë°Ï¦Ë«n§ø¤¤¥¿¸ô180¸¹1¼Ó,,,
412,°ª¶¯¥«­d¶®°Ï­d¶®¤@¸ô406-1¸¹¡B¤¯´¼µó169¸¹1¼Ó,,,
413,°ª¶¯¥«¤T¥Á°Ï¤E¦p¤@¸ô609¸¹1¼Ó,,,
414,«n§ë¿¤«n§ë¥«Às¬u¨½¤å©÷µó19¸¹1¼Ó,,,
415,·s¥_¥«ªO¾ô°Ï¼s¼w¨½­«¼y¸ô247¸¹1¼Ó,,,
416,·s¥_¥«¤¤©M°Ï¥úµØµó31«Ñ2¡B4¡B6¸¹1¼Ó,,,
417,»OªF¿¤¤Ó³Â¨½¶m¥~Àô¸ô190¸¹,,,
418,»OªF¿¤»OªF¥«º~¶§«n¸ô89¸¹1¼Ó,,,
419,»OªF¿¤»OªF¥«¤¤¤s¸ô370¸¹1¼Ó,,,
420,»O¤¤¥«¦Z¨½°Ï¼[ªF¨½¤TÂ×¸ô¤T¬q855¡B857¸¹,,,
421,»O«n¥««n°Ï¤é·s¨½ª÷µØ¸ô1¬q367¸¹1¼Ó,,,
424,»O¥_¥««H¸q°ÏªQ¤¯¸ô240«Ñ19¸¹1¡B2¼Ó,,,
425,»O¥_¥««n´ä°Ï¤¤©Y«n¸ô7¸¹1¼Ó,,,
427,·s¥_¥«·s²ø°Ï·s®õ¸ô85¸¹¦a¤U1¼h¤§1,,,
428,®ç¶é¥«¤¤Ãc°Ï¤¸¤Æ¸ô127¸¹1¼Ó,,,
430,©yÄõ¿¤©yÄõ¥«¤¤¤s¸ô3¬q95¡B97¸¹1¼Ó,,,
432,¹Å¸q¥«¦è°Ï¤Í·R¸ô402¡B404¡B406¸¹1¼Ó,,,
435,·s¥_¥«·s²ø°Ï«á´ä¤@¸ô68¸¹1¼Ó,,,
436,«n§ë¿¤¤ô¨½¶m«n¥ú§ø¤¤¤s¸ô1¬q273¸¹1¼Ó,,,
437,»O«n¥«¥Ã±d°Ï¤¤¤s«n¸ô282-5¡B282-6¸¹1¼Ó,,,
438,ªá½¬¿¤ªá½¬¥«¼sªFµó262¸¹1¼Ó,,,
439,·s¥_¥«¤T­«°Ï¤T©M¸ô¤G¬q139¸¹1¼Ó,,,
440,°ª¶¯¥«»ñ¤s°Ï¤¤¤s¸ô70«Ñ2¸¹1¼Ó,,,
441,»O«n¥«·s¤Æ°Ï¤Ó¥­¨½¤¤¥¿¸ô540¤§1¡B2¸¹1¼Ó,,,
442,»O¥_¥«¤º´ò°Ïª÷Às¸ô215¸¹1¼Ó,,,
443,»O¤¤¥«¦è¤Ù°Ï¦ó©ú¨½¤Ó­ì¸ô1¬q85¸¹,,,
444,­]®ß¿¤¦Ë«nÂí¥ú´_¸ô193«Ñ48¸¹,,,
445,·s¥_¥«·s©±°Ï¤jÂ×¨½«Ø°ê¸ô210¸¹1¼Ó,,,
446,·s¥_¥«¤T­«°Ï¶°¬üµó18¤§6¡B18¤§7¡B18¤§8¸¹1¼Ó,,,
447,·s¥_¥«ªO¾ô°Ï¦Û±j¨½¤¤¥¿¸ô1«Ñ16§Ë9¤Î11¸¹¡B1«Ñ28¸¹1¼Ó,,,
449,¹ü¤Æ¿¤©M¬üÂí¤¯¤Æ¸ô150¸¹1¼Ó,,,
450,»O¥_¥«¸UµØ°Ï¦èÂÃ¸ô125«Ñ9¸¹¡B129¤§5¤Î6¸¹¡B131¤§4¤Î5¸¹1¼Ó,,,
451,°ª¶¯¥«¤T¥Á°ÏÄ_¦w¨½Ä±¥Á¸ô617¸¹1¼Ó,,,
452,°ª¶¯¥«»ñ¤s°Ï·ç¶©ªF¸ô50¸¹1¼Ó,,,
453,»O«n¥«Âk¤¯°Ï«n«O§ø¤¤¤s¸ô3¬q2¸¹1¼Ó,,,
454,®ç¶é¥«Äª¦Ë°Ï«n®r¸ô152¸¹1¼Ó,,,
455,®ç¶é¥«®ç¶é°Ï·O¤å¸ô317¸¹1¼Ó,,,
456,®ç¶é¥«¤¤Ãc°Ï©¾§µ¨½©¾§µ¸ô152¸¹1¼Ó,,,
457,·s¥_¥«¦Á¤î°Ï±d¹çµó430¸¹1¼Ó,,,
458,ªá½¬¿¤¦N¦w¶m¼yÂ×§ø¤¤¤s¸ô3¬q136¡B138¸¹1¼Ó,,,
460,©yÄõ¿¤Ã¹ªFÂí¤¯¼w¨½«nªù¸ô86¡B88¡B90¸¹1¼Ó,,,
461,»O¤¤¥«¯«©£°ÏÂ×¬w§ø¤­Åv¸ô1¸¹1¼Ó,,,
462,°ª¶¯¥«¥ªÀç°Ï·s¤¤¨½¦Û¥Ñ¤T¸ô20¸¹1¼Ó,,,
463,°ª¶¯¥«¥ªÀç°ÏºÖ¤s¨½­««H¸ô8¡B10¸¹1¼Ó,,,
465,»O«n¥«¦w«n°Ï¦w¦è¨½¦w©M¸ô1¬q463¸¹1¼Ó,,,
466,°ª¶¯¥«¥ªÀç°Ï¥ªÀç¤j¸ô272¸¹1¼Ó,,,
467,¹ü¤Æ¿¤¹ü¤Æ¥«·s¿³¨½¹ü·s¸ô1¬q72¸¹1¼Ó,,,
468,»O¥_¥«¤j¦P°Ï´Â¶§¨½¥Á¥Í¦è¸ô280¸¹1¼Ó,,,
469,·s¥_¥«®õ¤s°Ï©ú§Ó¸ô1¬q21¡B23¸¹1¼Ó,,,
470,­]®ß¿¤­]®ß¥««Ø¥\¨½¿¤©²¸ô123¸¹1¼Ó,,,
471,·s¦Ë¥«¥_°Ï¹ÒºÖ¨½¤¤¥¿¸ô413¸¹¡B415¸¹1¼Ó,,,
472,®ç¶é¥«Àt¤s°Ï¸U¹Ø¸ô1¬q161¸¹¦a¤U1¼h,,,
473,®ç¶é¥«¤¤Ãc°Ï¹ê½î¸ô26¸¹1¼Ó,,,
474,·s¥_¥«ªO¾ô°Ï­«¼y¸ô66¸¹¦a¤U«Ç¼Ó,,,
475,°ò¶©¥«¤¯·R°Ï©¾«i¨½¤¯¤T¸ô11¸¹1¼Ó,,,
476,·s¥_¥«Åaºq°Ï«Ø°ê¸ô85¸¹1¼Ó¤§1¡B6¡B12¡B18¡B23,,,
477,·s¥_¥«¥Ã©M°Ï¼æ¦w¨½¤¤¥¿¸ô247¸¹¡B249¸¹¡B±o©M¸ô98¸¹,,,
478,®ç¶é¥«Àt¤s°Ï·s¿³¨½¦Û±j«n¸ô83¸¹1¼Ó,,,
479,®ç¶é¥«¥­Âí°Ï¥_¶Õ¨½©M¥­¸ô185¸¹1¼Ó,,,
480,®ç¶é¥«¤j·Ë°Ï¤å¤Æ¸ô67¸¹1¼Ó,,,
482,®ç¶é¥«¤¤Ãc°Ï¤¤¿³¨½Àô¤¤ªF¸ô325¸¹1¼Ó,,,
484,·s¥_¥«Äª¬w°Ï¤EË|µó90«Ñ6¡B8¡B10¸¹1¼Ó,,,
485,®ç¶é¥«®ç¶é°Ï°ê»Ú¸ô2¬q117¸¹1¼Ó,,,
486,®ç¶é¥«¤K¼w°ÏºÖ°ê¥_µó79¸¹1¼Ó,,,
487,®ç¶é¥«Às¼æ°Ï¥_Às¸ô19¸¹1¼Ó,,,
488,·s¥_¥«Äª¬w°Ï­«¶§µó46¸¹1¼Ó,,,
489,®ç¶é¥«®ç¶é°Ï°ê»Ú¸ô1¬q1136¸¹1¼Ó,,,
490,·s¥_¥«²H¤ô°Ï¤ô¸P¨½¤j©¾µó89¸¹1¼Ó,,,
491,»O«n¥«¥Ã±d°Ï¥_ÆW¨½¥Ã¤j¸ô2¬q936¸¹,,,
492,®ç¶é¥«®ç¶é°Ï²ø·q¸ô2¬q99¸¹1¼Ó,,,
493,®ç¶é¥«·s«Î°Ï¤¤¤s¸ô409¸¹1¼Ó,,,
494,®ç¶é¥«®ç¶é°Ï¤¤¥¿¸ô498¡B500¸¹1¡B2¼Ó,,,
495,»O¥_¥«¸UµØ°Ï¥Á©Mµó103¡B105¸¹1¼Ó,,,
496,»O¤¤¥«¨F³À°Ï¥_¶ÕªF¸ô516¡B516-1¸¹1¡B2¼Ó,,,
497,»O¤¤¥«¤j¨½°Ïª÷¼wµó16¸¹1¼Ó,,,
498,·s¦Ë¿¤¦Ë¥_¥«¤¤¥¿ªF¸ô136¸¹1¼Ó,,,
500,·s¥_¥«¾ðªL°Ï¨Î¶é¸ô1¬q41«Ñ1¸¹1¼Ó,,,
501,°ª¶¯¥«©£¤s°Ï¥Á¦³¸ô44¡B46¸¹1¡B2¼Ó¡B©£¿P¸ô40¡B42¸¹1¡B2¼Ó,,,
502,»O¤¤¥«¥_°Ï¥Ã¿³µó242¸¹1¼Ó¡B¤Ó­ì¸ô2¬q239¸¹1¼Ó,,,
503,·s¥_¥«¾ðªL°Ï¤¤¤s¸ô1¬q29-1¸¹1¼Ó,,,
504,­]®ß¿¤­]®ß¥««C­]¨½¤¤¥¿¸ô649¸¹1¼Ó,,,
505,·s¥_¥«¤¤©M°Ï´º·sµó516¸¹¦a¤U¤G¼h,,,
506,­]®ß¿¤¤½À]¶m¤j¦P¸ô197¡B199¡B201¸¹1¼Ó,,,
507,·s¥_¥«Äª¬w°Ï©¾§µ¸ô23¸¹1¼Ó,,,
509,·s¥_¥«ªO¾ô°Ï¥Á¥Í¸ô3¬q323¸¹¦a¤U1¼Ó¤§4,,,
511,®ç¶é¥«¤¤Ãc°Ï¤¤¤s¸ô500¸¹1¼Ó,,,
512,·s¥_¥«·s²ø°Ï¤½¶é¸ô129¸¹1¼Ó,,,
513,®ç¶é¥«Às¼æ°Ï¤¤¥¿¸ô311-3¸¹1¼Ó,,,
514,®ç¶é¥«¤K¼w°Ï¤¶¹Ø¸ô2¬q1060¸¹1¼Ó,,,
515,·s¥_¥«¤¤©M°Ï¥Á¼Ö¸ô3¸¹1¼Ó,,,
516,®ç¶é¥«®ç¶é°Ï®çÅa¸ô196¸¹1¼Ó,,,
518,®ç¶é¥«®ç¶é°Ï´_¿³¸ô380¸¹1¼Ó,,,
519,®ç¶é¥«®ç¶é°Ï¤j¦³¸ô581¸¹1¼Ó,,,
520,»O«n¥«·s¥«°Ï¤¤¥¿¸ô162¸¹1¼Ó,,,
521,°ª¶¯¥«·£±ê°Ï»A«Ì¨½¼w½å¸ô479¸¹1¼Ó,,,
526,®ç¶é¥«¤¤Ãc°Ïªø¬K¸ô119¸¹1¼Ó,,,
527,®ç¶é¥«Äª¦Ë°Ï©¾§µ¦è¸ô48¡B50¸¹1¼Ó,,,
528,·s¥_¥«¤­ªÑ°Ï¤u°Ó¸ô112¡B114¸¹1¼Ó,,,
529,­]®ß¿¤ÀY¥÷¥««HªF¸ô151¸¹1¼Ó,,,
531,¹ü¤Æ¿¤³À´äÂí³»¯ó¸ô1¬q25¸¹1¼Ó,,,
532,®ç¶é¥«·¨±ö°Ï¤¤¤s¥_¸ô1¬q260¡B262¡B264¸¹,,,
533,·s¥_¥«ªL¤f°Ï¦èªL¨½¦ËªL¸ô12¸¹1¼Ó,,,
534,°ò¶©¥««H¸q°ÏªF©ú¸ô177¸¹1¼Ó,,,
536,¹ü¤Æ¿¤¹ü¤Æ¥«¶i¼w¸ô49«Ñ35¸¹1¼Ó,,,
538,«ÌªF¿¤ªF´äÂí³Õ·Rµó268-1¸¹1¼Ó,,,
539,°ª¶¯¥«·£±ê°Ï¿³·£¸ô72¸¹1¼Ó,,,
540,¶³ªL¿¤¤g®wÂí«Ø°ê¸ô161¸¹1¼Ó¡B¤T¸q¸ô18-3¸¹1¼Ó,,,
541,¹ü¤Æ¿¤¤GªLÂí¤æ­b¸ô4¬q396¸¹1¼Ó¡B¤Ó¥­¸ô1¬q12¸¹1¼Ó,,,
543,·s¥_¥«¾ðªL°Ï«O¦wµó1¬q183¸¹1¼Ó,,,
544,¹ü¤Æ¿¤·Ë¦{¶m©¾§µ¸ô5¸¹1¼Ó,,,
545,»O¥_¥«¥_§ë°Ï¤¤¥¡¥_¸ô2¬q181¸¹1¼Ó,,,
546,®ç¶é¥«Às¼æ°Ï¤¤¿³¸ô433¸¹1¼Ó,,,
547,»O¥_¥«¤º´ò°Ï¥ÁÅvªF¸ô6¬q90«Ñ18¸¹1¼Ó,,,
548,·s¥_¥«ªO¾ô°Ï°ê¥ú¸ô57¸¹¦a¤U«Ç,,,
549,°ª¶¯¥«¤T¥Á°Ï¦Û±j¤@¸ô245¸¹1¼Ó,,,
550,»O¥_¥«¤j¦P°Ï¥Á±Ú¦è¸ô235¡B237¸¹1¼Ó,,,
551,»O¤¤¥««n°Ï´_¿³¸ô3¬q126¸¹1¼Ó,,,
552,®ç¶é¥«®ç¶é°Ï¤T¥Á¸ô3¬q11«Ñ1¸¹1¼Ó,,,
553,·s¥_¥«ªO¾ô°Ï¤¤¤s¸ô2¬q326¸¹1¼Ó,,,
554,°ª¶¯¥«¤T¥Á°Ï©ú¤¯¸ô57¡B59¸¹,,,
555,»O«n¥«µ½¤Æ°Ï©¾§µ¸ô66¸¹1¼Ó,,,
556,¹ü¤Æ¿¤ºÖ¿³¶mªu®ü¸ô5¬q363¡B365¸¹,,,
557,·s¥_¥«¤¤©M°Ï¤¤¤s¸ô3¬q35-2¸¹1¼Ó,,,
558,»O«n¥«¦w«n°Ï®ü¦ú¸ô3¬q138¸¹1¼Ó,,,
559,°ª¶¯¥««eÂí°Ï±d©w¸ô170¸¹,,,
560,·s¥_¥«®õ¤s°Ï¤åµ{¸ô15¸¹1¼Ó,,,
562,°ª¶¯¥«¤¯ªZ°Ï¥Ã¤¯µó352¸¹,,,
563,»O¤¤¥«¯Q¤é°Ïªø¬Kµó429¡B431¸¹1¼Ó,,,
564,»O¥_¥«¤¤¤s°Ï¦X¦¿µó137¸¹1¡B2¼Ó,,,
565,»O«n¥«¤¤¦è°Ïª÷µØ¸ô3¬q69¸¹1¼Ó,,,
566,®ç¶é¥«¤j·Ë°Ï·O´ò¸ô66¸¹,,,
567,»O¤¤¥«¦è°Ï«n¤Ù¸ô1¬q41¸¹,,,
568,»O¥_¥«¤j¦w°Ï¥Ã±dµó7«Ñ6¸¹1¼Ó¤Î¦a¤U¡B«H¸q¸ô2¬q198«Ñ5-1¸¹1¼Ó,,,
570,°ª¶¯¥«±ê©x°Ï¤¤±[¸ô231¸¹1¼Ó,,,
571,»O¥_¥««n´ä°Ï¬ã¨s°|¸ô3¬q68«Ñ9¸¹1¼Ó,,,
572,·s¥_¥«¤T®l°Ï¥ú©ú¸ô59¡B61¡B63¸¹1¼Ó,,,
573,·s¥_¥«ªO¾ô°Ï¦¿¹ç¸ô3¬q29¸¹1¼Ó,,,
574,»O¥_¥«ªQ¤s°Ï¥Á¥ÍªF¸ô3¬q130«Ñ9¸¹1¼Ó,,,
575,·s¥_¥«¥Ã©M°ÏºÖ©M¸ô353¸¹1¼Ó,,,
579,ªá½¬¿¤¥É¨½Âí¤¯·R¸ô1¬q116¡B116-1¸¹1¼Ó,,,
580,»O«n¥«·sÀç°Ï¥Á¥Í¸ô172¸¹1¼Ó,,,
581,°ª¶¯¥«¤p´ä°Ï¤p´ä¸ô150-3¸¹1¼Ó,,,
582,·s¥_¥«¤¤©M°Ï´º¥­¸ô541¡B543¸¹1¼Ó¡B543¸¹¦a¤U¤@¼h,,,
583,·s¥_¥«²H¤ô°Ï¾Ç©²¸ô126¸¹¦a¤U1¼h,,,
585,»O¥_¥««H¸q°Ï°ò¶©¸ô2¬q22¸¹¦a¤U1¼h,,,
586,®ç¶é¥«¤¤Ãc°Ï«H¸q¨½¼s¦{¸ô90¸¹,,,
587,»O¤¤¥«¥_¤Ù°Ï¤ô´º¨½­x¥\¸ô1¬q183¡B185¸¹,,,
589,»O«n¥«¥Ã±d°Ï¤»¦X¨½¤¤µØ¸ô575¸¹,,,
590,«ÌªF¿¤·s°ñ¶m·s°ñ§ø9¾F¤¤¥¿¸ô7¡B9¸¹,,,
591,®ç¶é¥«¥­Âí°Ï¸q¿³¨½Àô«n¸ô237¸¹,,,
592,¹Å¸q¥«ªF°ÏÓyÃÃ¨½©¾§µ¥_µó231¡B233¸¹,,,
593,«ÌªF¿¤«n¦{¶m·Ë«n§ø13¾F¤H©M¸ô1-2¡B1-3¸¹,,,
594,»O«n¥«ªF°Ï´_¿³¨½¦Û¥Ñ¸ô3¬q376¸¹,,,
595,·s¦Ë¥«¥_°Ï·s¥Á¨½¦è¤j¸ô594¸¹,,,
596,»O«n¥«³Â¨§°ÏªF¨¤¨½¿³¤¤¸ô248¤§21¸¹,,,
597,¹Å¸q¿¤¤ô¤W¶m¬h¶m§ø¬h¤lªL109-21¸¹,,,
598,»O¤¤¥«²M¤ô°Ï¾ôÀY¨½¥Á¨É¸ô80¸¹,,,
599,»O«n¥«¦è´ä°Ï¼y¦w¨½·s¿³µó8¤§78¸¹,,,
600,°ª¶¯¥«»ñ¤s°Ï«n©M¤@¸ô47¸¹,,,
601,»O«n¥«Ãö¼q°Ï¤s¦è¨½«n¶¯¸ô2¬q417¡B421¸¹,,,
602,»O¤¤¥«¦è°Ï¥ÁÀs¨½³ÕÀ]¤Gµó123¡B125¸¹,,,
603,»O¤¤¥«¥_°Ïª÷Às¨½°·¦æ¸ô37¸¹,,,
604,°ª¶¯¥«·£±ê°ÏÂÅ©÷¸ô417¸¹,,,
605,°ª¶¯¥«»ñ¤s°Ï¸Û¼wµó133¸¹,,,
606,®ç¶é¥«Äª¦Ë°Ï«n¦Ë¸ô2¬q171¡B171-1¸¹,,,
607,¶³ªL¿¤³Á¼d¶m¾ôÀY§ø¾ôÀY160¸¹,,,
608,¶³ªL¿¤ªF¶Õ¶mªF¥_§ø¤ºÀôªF¸ô2¡B6¸¹,,,
609,·s¦Ë¥«ªF°ÏÀs¤s¨½Às¤s¦è¸ô100¸¹,,,
610,·s¦Ë¥«­»¤s°Ï¤û®H¨½¤û®HªF¸ô247¸¹1¼Ó,,,
611,»O¤¤¥«¤Ó¥­°Ï·s¿³¨½·s¿³¸ô115¡B117¸¹1¼Ó,,,
612,»O¥_¥«¤hªL°Ï©Ó¼w¨½«á´äµó30¸¹¦a¤U1¼Ó,,,
613,¹ü¤Æ¿¤¥Ð¤¤Âí¥_¸ô¨½ºÖ¦w¸ô285¸¹¤Î·sºÖ¸ô29«Ñ29¸¹,,,
614,°ª¶¯¥«»ñ¤s°Ï°ê®õ¸ô1¬q2¡B6¸¹,,,
615,«ÌªF¿¤¤º®H¶m¤º¥Ð§ø¥Ã¥ú¸ô3¸¹,,,
616,»O«n¥«¬hÀç°ÏªFª@¨½¤¤¤s¦è¸ô1¬q165¡B171¸¹,,,
617,»O«n¥«¦w«n°Ï¦w´I¨½¦w´Iµó346¸¹,,,
618,©yÄõ¿¤©yÄõ¥«Â\Íù¨½´P®p¸ô1¬q52¸¹,,,
619,»O«n¥«¥Ã±d°Ï¦è¶Õ¨½´I±j¸ô1¬q108¡B110¸¹,,,
620,°ª¶¯¥«¤¯ªZ°Ï¤K¼w¤¤¸ô52¡B56¡B58¡B60¸¹,,,
621,·s¥_¥«¤TªÛ°Ï¤¤¿³µó2¬q71¸¹,,,
622,°ª¶¯¥«¤p´ä°Ï¤s©ú¸ô112¡B116¡B118¸¹,,,
623,»O¤¤¥«±ï´Ï°Ï¤j§ø¨½¤å©÷¸ô501¸¹,,,
624,·s¦Ë¿¤Ãö¦èÂí¥_¤æ¨½¥_¥­¸ô463¡B465¸¹,,,
625,»O¥_¥«¤hªL°ÏºÖªL¨½¤¤¥¿¸ô115¸¹,,,
626,·s¥_¥«¤¤©M°Ï«n¤s¸ô146«Ñ1¸¹1¼Ó,,,
627,­]®ß¿¤¦Ë«nÂíÀs»ñ¨½4¾FÀs¤s¸ô1¬q260¡B262¸¹,,,
